timestamp,spot
2026-03-20T09:35:00+05:30,23287.3008
2026-03-20T09:35:00+05:30,23287.3008
2026-03-20T09:35:00+05:30,23287.6992
2026-03-20T09:35:00+05:30,23287.4492
2026-03-20T09:35:00+05:30,23279.8496
2026-03-20T09:35:00+05:30,23271.5508
2026-03-20T09:35:00+05:30,23269.25
2026-03-20T09:35:00+05:30,23269.25
2026-03-20T09:35:00+05:30,23266.25
2026-03-20T09:35:00+05:30,23266.0
2026-03-20T09:35:00+05:30,23265.4004
2026-03-20T09:35:00+05:30,23265.4004
2026-03-20T09:35:00+05:30,23267.25
2026-03-20T09:35:00+05:30,23275.4004
2026-03-20T09:35:00+05:30,23276.9004
2026-03-20T09:35:00+05:30,23276.9004
2026-03-20T09:35:00+05:30,23266.8496
2026-03-20T09:35:00+05:30,23271.5996
2026-03-20T09:40:00+05:30,23269.1992
2026-03-20T09:40:00+05:30,23259.25
2026-03-20T09:40:00+05:30,23259.25
2026-03-20T09:40:00+05:30,23259.3008
2026-03-20T09:40:00+05:30,23258.9004
2026-03-20T09:40:00+05:30,23258.9004
2026-03-20T09:40:00+05:30,23255.5508
2026-03-20T09:40:00+05:30,23252.0508
2026-03-20T09:40:00+05:30,23254.6504
2026-03-20T09:40:00+05:30,23254.6504
2026-03-20T09:40:00+05:30,23258.4004
2026-03-20T09:40:00+05:30,23256.8496
2026-03-20T09:40:00+05:30,23256.8496
2026-03-20T09:40:00+05:30,23253.6504
2026-03-20T09:40:00+05:30,23249.75
2026-03-20T09:40:00+05:30,23250.1992
2026-03-20T09:40:00+05:30,23253.0
2026-03-20T09:40:00+05:30,23252.5
2026-03-20T09:40:00+05:30,23251.0508
2026-03-20T09:40:00+05:30,23251.0508
2026-03-20T09:40:00+05:30,23238.4004
2026-03-20T09:40:00+05:30,23239.1504
2026-03-20T09:40:00+05:30,23242.9492
2026-03-20T09:40:00+05:30,23242.9492
2026-03-20T09:40:00+05:30,23239.0
2026-03-20T09:40:00+05:30,23240.25
2026-03-20T09:40:00+05:30,23240.25
2026-03-20T09:40:00+05:30,23230.8496
2026-03-20T09:45:00+05:30,23233.6992
2026-03-20T09:45:00+05:30,23233.6992
2026-03-20T09:45:00+05:30,23234.8496
2026-03-20T09:45:00+05:30,23234.3008
2026-03-20T09:45:00+05:30,23238.0996
2026-03-20T09:45:00+05:30,23234.8496
2026-03-20T09:45:00+05:30,23228.4492
2026-03-20T09:45:00+05:30,23228.6992
2026-03-20T09:45:00+05:30,23228.6992
2026-03-20T09:45:00+05:30,23225.5996
2026-03-20T09:45:00+05:30,23226.0
2026-03-20T09:45:00+05:30,23231.9492
2026-03-20T09:45:00+05:30,23231.9492
2026-03-20T09:45:00+05:30,23241.75
2026-03-20T09:45:00+05:30,23249.6504
2026-03-20T09:45:00+05:30,23249.6504
2026-03-20T09:45:00+05:30,23235.5
2026-03-20T09:45:00+05:30,23231.1504
2026-03-20T09:45:00+05:30,23235.5996
2026-03-20T09:45:00+05:30,23235.5996
2026-03-20T09:45:00+05:30,23244.0
2026-03-20T09:45:00+05:30,23241.6992
2026-03-20T09:45:00+05:30,23241.6992
2026-03-20T09:45:00+05:30,23238.9492
2026-03-20T09:45:00+05:30,23243.3496
2026-03-20T09:45:00+05:30,23243.3496
2026-03-20T09:45:00+05:30,23242.3496
2026-03-20T09:45:00+05:30,23242.3496
2026-03-20T09:50:00+05:30,23248.9492
2026-03-20T09:50:00+05:30,23251.9004
2026-03-20T09:50:00+05:30,23254.8496
2026-03-20T09:50:00+05:30,23254.8496
2026-03-20T09:50:00+05:30,23263.4004
2026-03-20T09:50:00+05:30,23263.0
2026-03-20T09:50:00+05:30,23261.3008
2026-03-20T09:50:00+05:30,23261.3008
2026-03-20T09:50:00+05:30,23255.6992
2026-03-20T09:50:00+05:30,23250.4004
2026-03-20T09:50:00+05:30,23255.9492
2026-03-20T09:50:00+05:30,23255.9492
2026-03-20T09:50:00+05:30,23256.5996
2026-03-20T09:50:00+05:30,23261.1504
2026-03-20T09:50:00+05:30,23261.1504
2026-03-20T09:50:00+05:30,23264.25
2026-03-20T09:50:00+05:30,23264.25
2026-03-20T09:50:00+05:30,23260.75
2026-03-20T09:50:00+05:30,23260.75
2026-03-20T09:50:00+05:30,23248.9004
2026-03-20T09:50:00+05:30,23245.4492
2026-03-20T09:50:00+05:30,23242.6992
2026-03-20T09:50:00+05:30,23242.6992
2026-03-20T09:50:00+05:30,23244.3008
2026-03-20T09:50:00+05:30,23244.3008
2026-03-20T09:50:00+05:30,23236.1504
2026-03-20T09:50:00+05:30,23241.5508
2026-03-20T09:50:00+05:30,23241.5508
2026-03-20T09:55:00+05:30,23240.5996
2026-03-20T09:55:00+05:30,23240.5996
2026-03-20T09:55:00+05:30,23240.8008
2026-03-20T09:55:00+05:30,23240.8008
2026-03-20T09:55:00+05:30,23246.0508
2026-03-20T09:55:00+05:30,23250.9492
2026-03-20T09:55:00+05:30,23252.3008
2026-03-20T09:55:00+05:30,23259.5996
2026-03-20T09:55:00+05:30,23259.5996
2026-03-20T09:55:00+05:30,23258.8008
2026-03-20T09:55:00+05:30,23256.5996
2026-03-20T09:55:00+05:30,23256.5996
2026-03-20T09:55:00+05:30,23249.9492
2026-03-20T09:55:00+05:30,23249.9492
2026-03-20T09:55:00+05:30,23247.0996
2026-03-20T09:55:00+05:30,23246.75
2026-03-20T09:55:00+05:30,23246.75
2026-03-20T09:55:00+05:30,23250.8008
2026-03-20T09:55:00+05:30,23250.8008
2026-03-20T09:55:00+05:30,23248.1992
2026-03-20T09:55:00+05:30,23248.8496
2026-03-20T09:55:00+05:30,23248.8496
2026-03-20T09:55:00+05:30,23246.4492
2026-03-20T09:55:00+05:30,23246.4492
2026-03-20T09:55:00+05:30,23252.9492
2026-03-20T09:55:00+05:30,23256.0508
2026-03-20T09:55:00+05:30,23262.8008
2026-03-20T09:55:00+05:30,23262.8008
2026-03-20T10:00:00+05:30,23260.0508
2026-03-20T10:00:00+05:30,23260.0508
2026-03-20T10:00:00+05:30,23252.5508
2026-03-20T10:00:00+05:30,23250.75
2026-03-20T10:00:00+05:30,23250.75
2026-03-20T10:00:00+05:30,23246.5508
2026-03-20T10:00:00+05:30,23246.5508
2026-03-20T10:00:00+05:30,23241.0
2026-03-20T10:00:00+05:30,23238.0508
2026-03-20T10:00:00+05:30,23238.0508
2026-03-20T10:00:00+05:30,23230.5508
2026-03-20T10:00:00+05:30,23230.5508
2026-03-20T10:00:00+05:30,23238.0
2026-03-20T10:00:00+05:30,23231.5996
2026-03-20T10:00:00+05:30,23225.1504
2026-03-20T10:00:00+05:30,23222.75
2026-03-20T10:00:00+05:30,23222.75
2026-03-20T10:00:00+05:30,23238.0508
2026-03-20T10:00:00+05:30,23238.3496
2026-03-20T10:00:00+05:30,23234.5508
2026-03-20T10:00:00+05:30,23234.5508
2026-03-20T10:00:00+05:30,23232.8008
2026-03-20T10:00:00+05:30,23230.6992
2026-03-20T10:00:00+05:30,23230.6992
2026-03-20T10:00:00+05:30,23229.25
2026-03-20T10:00:00+05:30,23229.25
2026-03-20T10:00:00+05:30,23233.9492
2026-03-20T10:00:00+05:30,23233.9492
2026-03-20T10:05:00+05:30,23233.9004
2026-03-20T10:05:00+05:30,23233.9004
2026-03-20T10:05:00+05:30,23235.9004
2026-03-20T10:05:00+05:30,23235.6504
2026-03-20T10:05:00+05:30,23235.6504
2026-03-20T10:05:00+05:30,23246.5
2026-03-20T10:05:00+05:30,23246.5
2026-03-20T10:05:00+05:30,23257.25
2026-03-20T10:05:00+05:30,23257.25
2026-03-20T10:05:00+05:30,23250.5996
2026-03-20T10:05:00+05:30,23251.5
2026-03-20T10:05:00+05:30,23253.3008
2026-03-20T10:05:00+05:30,23253.3008
2026-03-20T10:05:00+05:30,23250.3496
2026-03-20T10:05:00+05:30,23254.4492
2026-03-20T10:05:00+05:30,23253.5996
2026-03-20T10:05:00+05:30,23253.5996
2026-03-20T10:05:00+05:30,23246.5
2026-03-20T10:05:00+05:30,23242.6504
2026-03-20T10:05:00+05:30,23244.8496
2026-03-20T10:05:00+05:30,23244.8496
2026-03-20T10:05:00+05:30,23236.0996
2026-03-20T10:05:00+05:30,23234.8008
2026-03-20T10:05:00+05:30,23232.8008
2026-03-20T10:05:00+05:30,23234.4004
2026-03-20T10:05:00+05:30,23234.4004
2026-03-20T10:05:00+05:30,23240.75
2026-03-20T10:05:00+05:30,23246.0
2026-03-20T10:05:00+05:30,23246.0
2026-03-20T10:10:00+05:30,23247.0508
2026-03-20T10:10:00+05:30,23249.1992
2026-03-20T10:10:00+05:30,23246.8496
2026-03-20T10:10:00+05:30,23244.5996
2026-03-20T10:10:00+05:30,23244.5996
2026-03-20T10:10:00+05:30,23237.4004
2026-03-20T10:10:00+05:30,23239.5996
2026-03-20T10:10:00+05:30,23239.25
2026-03-20T10:10:00+05:30,23239.25
2026-03-20T10:10:00+05:30,23244.8008
2026-03-20T10:10:00+05:30,23247.5996
2026-03-20T10:10:00+05:30,23253.0508
2026-03-20T10:10:00+05:30,23253.0508
2026-03-20T10:10:00+05:30,23259.4004
2026-03-20T10:10:00+05:30,23259.4004
2026-03-20T10:10:00+05:30,23249.5
2026-03-20T10:10:00+05:30,23249.4492
2026-03-20T10:10:00+05:30,23249.4492
2026-03-20T10:10:00+05:30,23250.6992
2026-03-20T10:10:00+05:30,23251.4492
2026-03-20T10:10:00+05:30,23249.6992
2026-03-20T10:10:00+05:30,23248.0
2026-03-20T10:10:00+05:30,23248.0
2026-03-20T10:10:00+05:30,23247.0996
2026-03-20T10:10:00+05:30,23248.9492
2026-03-20T10:10:00+05:30,23250.6504
2026-03-20T10:10:00+05:30,23246.5996
2026-03-20T10:10:00+05:30,23243.6504
2026-03-20T10:10:00+05:30,23243.6504
2026-03-20T10:15:00+05:30,23243.6992
2026-03-20T10:15:00+05:30,23243.6992
2026-03-20T10:15:00+05:30,23241.0508
2026-03-20T10:15:00+05:30,23238.0508
2026-03-20T10:15:00+05:30,23238.0508
2026-03-20T10:15:00+05:30,23240.5
2026-03-20T10:15:00+05:30,23240.5
2026-03-20T10:15:00+05:30,23242.1992
2026-03-20T10:15:00+05:30,23235.9492
2026-03-20T10:15:00+05:30,23238.3496
2026-03-20T10:15:00+05:30,23238.3496
2026-03-20T10:15:00+05:30,23232.5996
2026-03-20T10:15:00+05:30,23227.8008
2026-03-20T10:15:00+05:30,23225.5
2026-03-20T10:15:00+05:30,23222.4492
2026-03-20T10:15:00+05:30,23222.4492
2026-03-20T10:15:00+05:30,23227.1992
2026-03-20T10:15:00+05:30,23227.1504
2026-03-20T10:15:00+05:30,23225.8008
2026-03-20T10:15:00+05:30,23215.6992
2026-03-20T10:15:00+05:30,23207.4004
2026-03-20T10:15:00+05:30,23207.4004
2026-03-20T10:15:00+05:30,23209.0996
2026-03-20T10:15:00+05:30,23208.9004
2026-03-20T10:15:00+05:30,23204.3496
